  428CHOL    C2 4800  10.487   1.224   4.783  0.1794  0.3591  0.1180
  429CHOL   ROH 4801   6.587   5.690   3.119 -0.4641 -0.0830 -0.0984
  429CHOL    R1 4802   6.473   5.793   3.357 -0.3799 -0.2055 -0.0036
  429CHOL    R2 4803   6.302   5.645   3.517 -0.1272 -0.3719  0.1134
  429CHOL    R3 4804   6.481   5.709   3.710 -0.0424 -0.2283 -0.0077
  429CHOL    R4 4805   6.224   5.722   3.844 -0.0032 -0.1886  0.1031
  429CHOL    R5 4806   6.374   5.878   3.840 -0.0188 -0.1604 -0.0617
  429CHOL    C1 4807   6.347   5.828   4.216  0.1486  0.0529 -0.0167
  429CHOL    C2 4808   6.407   6.123   4.523 -0.2287 -0.0677 -0.0202
  430CHOL   ROH 4809  13.033   2.793   6.908  0.2558  0.0074  0.0674
  430CHOL    R1 4810  12.867   2.903   6.705  0.2466 -0.1355 -0.0100
  430CHOL    R2 4811  12.775   3.164   6.712 -0.1068 -0.2279  0.0239
  430CHOL    R3 4812  12.888   3.175   6.466  0.0767 -0.0181  0.1136
  430CHOL    R4 4813  12.661   3.360   6.452 -0.0657 -0.2533 -0.0103
  430CHOL    R5 4814  12.703   3.195   6.316  0.2004 -0.1442 -0.0356
  430CHOL    C1 4815  12.701   3.485   6.069  0.1306 -0.0711  0.0541
  430CHOL    C2 4816  12.903   3.761   5.862 -0.1665 -0.2988 -0.0105
  431CHOL   ROH 4817   9.808   8.373   3.122  0.0995 -0.2316  0.0737
  431CHOL    R1 4818   9.813   8.229   3.366  0.0818 -0.1111  0.1480
  431CHOL    R2 4819  10.002   8.276   3.564  0.1125 -0.0569  0.1163
  431CHOL    R3 4820   9.782   8.309   3.720  0.1274  0.0804  0.1088
  431CHOL    R4 4821  10.000   8.256   3.909  0.1023  0.1151  0.1267
  431CHOL    R5 4822   9.811   8.150   3.897  0.0795  0.1655  0.1861
  431CHOL    C1 4823   9.792   8.276   4.256  0.1104  0.3442  0.1258
  431CHOL    C2 4824   9.991   8.286   4.583 -0.0593 -0.0467 -0.0703
  432CHOL   ROH 4825  10.329   2.173   3.516 -0.0326 -0.0686  0.1710
  432CHOL    R1 4826  10.289   2.106   3.788 -0.0109 -0.0602  0.1751
  432CHOL    R2 4827  10.465   1.946   3.930  0.0202 -0.0129  0.1749
  432CHOL    R3 4828  10.468   2.157   4.101 -0.0147 -0.0092  0.1727
  432CHOL    R4 4829  10.486   1.922   4.274 -0.0615 -0.0325  0.1793
  432CHOL    R5 4830  10.341   2.084   4.289 -0.0691 -0.0192  0.1435
  432CHOL    C1 4831  10.500   2.107   4.635 -0.1419 -0.0404  0.1799
  432CHOL    C2 4832  10.501   2.213   4.990  0.2381  0.2345  0.0064
  433CHOL   ROH 4833   8.940   4.159   3.590 -0.0112 -0.1540 -0.0009
  433CHOL    R1 4834   8.746   4.153   3.797 -0.0174 -0.2345 -0.0118
  433CHOL    R2 4835   8.687   3.922   3.940  0.2422 -0.2032  0.1355
  433CHOL    R3 4836   8.743   4.080   4.153  0.0400  0.0060  0.0448
  433CHOL    R4 4837   8.557   3.884   4.258  0.4126 -0.3202  0.1969
  433CHOL    R5 4838   8.538   4.099   4.272  0.0241 -0.3219  0.1050
  433CHOL    C1 4839   8.534   4.012   4.642  0.3220 -0.1920  0.1475
  433CHOL    C2 4840   8.542   4.315   4.920 -0.3450 -0.1538 -0.0464
  434CHOL   ROH 4841  12.852   7.178   3.491  0.0273 -0.1043 -0.0907
  434CHOL    R1 4842  12.684   7.178   3.718  0.1182  0.1368 -0.0203
  434CHOL    R2 4843  12.648   6.954   3.875 -0.2021  0.1629 -0.0711
  434CHOL    R3 4844  12.723   7.121   4.076  0.1695 -0.0137 -0.0439
  434CHOL    R4 4845  12.544   6.924   4.203 -0.3906  0.3692 -0.1049
  434CHOL    R5 4846  12.526   7.142   4.211  0.1428  0.4579 -0.1016
  434CHOL    C1 4847  12.554   7.063   4.583 -0.1514  0.3236 -0.0990
  434CHOL    C2 4848  12.363   6.917   4.818  0.2098  0.1691  0.0975
  435CHOL   ROH 4849   5.874   0.712   6.017  0.1113  0.2243  0.1538
  435CHOL    R1 4850   5.857   0.642   5.744  0.0672 -0.0028  0.2110
  435CHOL    R2 4851   5.670   0.753   5.572  0.0292 -0.1574  0.1521
  435CHOL    R3 4852   5.890   0.814   5.425 -0.0020 -0.2605  0.0586
  435CHOL    R4 4853   5.665   0.861   5.244 -0.0721 -0.0158  0.1979
  435CHOL    R5 4854   5.839   0.736   5.205 -0.1827 -0.1323  0.0500
  435CHOL    C1 4855   5.869   0.982   4.915 -0.1604 -0.0302  0.1368
  435CHOL    C2 4856   6.084   1.105   4.627 -0.0787 -0.0438  0.0439
  436CHOL   ROH 4857  10.736   8.588   6.892  0.2161 -0.0430  0.1719
  436CHOL    R1 4858  10.873   8.577   6.644  0.1179 -0.1766  0.1197
  436CHOL    R2 4859  10.871   8.350   6.481 -0.1429 -0.1903  0.1231
  436CHOL    R3 4860  10.782   8.527   6.296 -0.0596 -0.1140  0.1565
  436CHOL    R4 4861  10.929   8.330   6.142 -0.0261 -0.0588  0.1343
  436CHOL    R5 4862  10.959   8.543   6.137 -0.0072 -0.0650  0.2256
  436CHOL    C1 4863  10.879   8.484   5.769  0.1202  0.0894  0.1722
  436CHOL    C2 4864  10.868   8.449   5.428  0.0177 -0.1261  0.2460
  437CHOL   ROH 4865   6.872   7.041   6.727 -0.0024  0.4625 -0.0643
  437CHOL    R1 4866   6.870   6.895   6.484 -0.0457  0.3119  0.0288
  437CHOL    R2 4867   6.752   6.991   6.253  0.0760  0.2542 -0.0353
  437CHOL    R3 4868   6.997   6.943   6.146  0.0715  0.0087  0.0145
  437CHOL    R4 4869   6.818   6.966   5.915  0.1108  0.3431 -0.0401
  437CHOL    R5 4870   6.953   6.801   5.959 -0.0766  0.1303 -0.0734
  437CHOL    C1 4871   7.087   6.906   5.618  0.1267  0.1643  0.0037
  437CHOL    C2 4872   6.981   6.917   5.267 -0.0625 -0.0475 -0.0622
  438CHOL   ROH 4873   0.424   6.682   6.340 -0.0111  0.0465 -0.0381
  438CHOL    R1 4874   0.387   6.499   6.127 -0.2248  0.0654 -0.0195
  438CHOL    R2 4875   0.188   6.530   5.936 -0.1787  0.2931 -0.0312
  438CHOL    R3 4876   0.396   6.511   5.764 -0.1852  0.0140 -0.0211
  438CHOL    R4 4877   0.160   6.520   5.592 -0.1742  0.6060 -0.0478
  438CHOL    R5 4878   0.317   6.370   5.589 -0.4550  0.2882 -0.1397
  438CHOL    C1 4879   0.339   6.496   5.230 -0.1777  0.5262 -0.0479
  438CHOL    C2 4880   0.233   6.430   4.905 -0.2592  0.1078 -0.0289
  439CHOL   ROH 4881  10.453   0.954   6.562 -0.0481 -0.0421  0.0032
  439CHOL    R1 4882  10.579   0.995   6.312  0.0070 -0.1467  0.0098
  439CHOL    R2 4883  10.599   0.797   6.119 -0.1053 -0.1826  0.0203
  439CHOL    R3 4884  10.482   0.984   5.961  0.0293 -0.1132  0.0045
  439CHOL    R4 4885  10.619   0.805   5.774  0.0192 -0.1345  0.0302
  439CHOL    R5 4886  10.640   1.021   5.786  0.1024 -0.1501  0.0680
  439CHOL    C1 4887  10.520   0.986   5.426  0.2179 -0.0413  0.0210
  439CHOL    C2 4888  10.591   0.788   5.146  0.1152 -0.0691  0.0221
  440CHOL   ROH 4889  11.143   6.560   3.674 -0.2252 -0.0802  0.1194
  440CHOL    R1 4890  11.248   6.704   3.894 -0.0953 -0.1780  0.1253
  440CHOL    R2 4891  11.087   6.817   4.090  0.0052 -0.1033  0.1756
  440CHOL    R3 4892  11.244   6.671   4.256 -0.0555 -0.2345  0.1190
  440CHOL    R4 4893  11.072   6.825   4.435  0.0932 -0.1607  0.1804
  440CHOL    R5 4894  11.289   6.817   4.440  0.0824 -0.3040  0.1349
  440CHOL    C1 4895  11.211   6.693   4.792  0.0874 -0.3173  0.1300
  440CHOL    C2 4896  11.387   6.550   5.137 -0.1010  0.0784  0.0597
  441CHOL   ROH 4897   6.637   6.884   3.336 -0.0173  0.0630  0.0393
  441CHOL    R1 4898   6.661   6.802   3.605  0.1492  0.1642  0.0569
  441CHOL    R2 4899   6.698   6.981   3.813 -0.1158  0.2800  0.0033
  441CHOL    R3 4900   6.479   6.856   3.916  0.0895 -0.0564  0.0657
  441CHOL    R4 4901   6.545   7.068   4.110 -0.2267  0.1397 -0.0091
  441CHOL    R5 4902   6.519   6.855   4.153  0.1295  0.0921  0.0672
  441CHOL    C1 4903   6.251   7.002   4.380 -0.0985 -0.2578  0.0422
  441CHOL    C2 4904   6.154   7.049   4.682  0.3983  0.0717 -0.2477
  442CHOL   ROH 4905   2.547   1.552   6.251 -0.1666  0.0947  0.0719
  442CHOL    R1 4906   2.489   1.569   5.974 -0.1102 -0.0425  0.0518
  442CHOL    R2 4907   2.420   1.807   5.852 -0.1289 -0.1184 -0.0654
  442CHOL    R3 4908   2.625   1.743   5.685 -0.0853 -0.1494 -0.0048
  442CHOL    R4 4909   2.426   1.878   5.514  0.0614  0.0769 -0.0278
  442CHOL    R5 4910   2.516   1.681   5.480 -0.0401  0.0308 -0.0956
  442CHOL    C1 4911   2.622   1.860   5.160  0.2130  0.1615  0.0510
  442CHOL    C2 4912   2.722   1.792   4.829  0.0390  0.1579 -0.1180
  443CHOL   ROH 4913   9.892   2.114   3.367 -0.2032  0.0514 -0.0012
  443CHOL    R1 4914   9.808   2.177   3.630 -0.2677 -0.0532  0.0055
  443CHOL    R2 4915   9.674   1.997   3.792 -0.1527 -0.1813 -0.0318
  443CHOL    R3 4916   9.875   2.054   3.965 -0.2000 -0.0666 -0.0140
  443CHOL    R4 4917   9.659   1.950   4.134 -0.1347 -0.2246 -0.0373
  443CHOL    R5 4918   9.763   2.139   4.159 -0.2625 -0.1606 -0.0115
  443CHOL    C1 4919   9.839   1.977   4.496 -0.1686 -0.1422 -0.0238
  443CHOL    C2 4920  10.026   2.067   4.841  0.0566  0.0856  0.1109
  444CHOL   ROH 4921   9.746   5.470   3.706  0.1094  0.0282  0.0894
  444CHOL    R1 4922   9.835   5.456   3.974  0.0484  0.0021  0.1051
  444CHOL    R2 4923   9.664   5.476   4.189  0.0060 -0.0499  0.0534
  444CHOL    R3 4924   9.778   5.240   4.262  0.0182 -0.0419  0.0731
  444CHOL    R4 4925   9.676   5.356   4.513 -0.0532 -0.0192  0.0698
  444CHOL    R5 4926   9.880   5.288   4.474 -0.0214 -0.0060  0.1007
  444CHOL    C1 4927   9.790   5.065   4.770 -0.0763  0.0061  0.0978
  444CHOL    C2 4928   9.761   5.021   5.146  0.0839  0.1671  0.2659
  445CHOL   ROH 4929  11.538   2.360   3.487 -0.0044  0.2750  0.0731
  445CHOL    R1 4930  11.496   2.239   3.740 -0.1729  0.1922  0.0086
  445CHOL    R2 4931  11.700   2.201   3.924 -0.2144 -0.2095 -0.0156
  445CHOL    R3 4932  11.532   2.337   4.088 -0.0145 -0.0493  0.0684
  445CHOL    R4 4933  11.655   2.138   4.261  0.0199 -0.0762  0.0451
  445CHOL    R5 4934  11.442   2.171   4.234  0.0038  0.0383  0.1945
  445CHOL    C1 4935  11.469   2.228   4.610  0.3440  0.1518  0.1593
  445CHOL    C2 4936  11.443   2.280   5.069 -0.2772 -0.1631 -0.1684
  446CHOL   ROH 4937  10.908   3.049   3.664  0.0549  0.0784 -0.0011
  446CHOL    R1 4938  11.064   3.026   3.899  0.0556 -0.0600 -0.0133
  446CHOL    R2 4939  11.206   3.239   4.005  0.1821 -0.1573  0.0283
  446CHOL    R3 4940  11.066   3.177   4.230  0.1536 -0.1314  0.0174
  446CHOL    R4 4941  11.283   3.348   4.324  0.1678 -0.1882  0.0427
  446CHOL    R5 4942  11.232   3.151   4.399  0.1233 -0.1709  0.0327
  446CHOL    C1 4943  11.196   3.354   4.720  0.1327 -0.1819  0.0409
  446CHOL    C2 4944  11.285   3.359   5.126  0.3176 -0.2537 -0.0212
  447CHOL   ROH 4945   1.472   3.543   3.607 -0.1817  0.4030 -0.0142
  447CHOL    R1 4946   1.576   3.601   3.863 -0.1198  0.1586  0.0206
  447CHOL    R2 4947   1.522   3.445   4.084 -0.1295 -0.0089 -0.0996
  447CHOL    R3 4948   1.793   3.436   4.105 -0.1277 -0.1104 -0.1466
  447CHOL    R4 4949   1.695   3.399   4.380 -0.0958  0.2804 -0.0670
  447CHOL    R5 4950   1.840   3.548   4.312 -0.0353  0.1341 -0.2887
  447CHOL    C1 4951   2.051   3.363   4.571 -0.0744  0.3535 -0.0921
  447CHOL    C2 4952   2.258   3.247   4.970  0.0344  0.1561 -0.0511
  448CHOL   ROH 4953   6.074   0.098   6.297  0.3165 -0.0943  0.0513
  448CHOL    R1 4954   6.173  -0.049   6.076  0.2627  0.0112 -0.0460
  448CHOL    R2 4955   6.007  -0.160   5.883  0.2068  0.0152 -0.0023
  448CHOL    R3 4956   6.164  -0.019   5.713  0.0757  0.1271 -0.0349
  448CHOL    R4 4957   6.040  -0.225   5.546  0.1190  0.0878 -0.0246
  448CHOL    R5 4958   6.253  -0.184   5.564  0.1079  0.1950 -0.0934
  448CHOL    C1 4959   6.207  -0.130   5.189 -0.0552  0.2352 -0.0683
  448CHOL    C2 4960   6.102  -0.297   4.984  0.1192 -0.0459  0.3813
  449CHOL   ROH 4961  11.177   2.077   6.717 -0.1052 -0.0506 -0.0725
  449CHOL    R1 4962  11.125   2.123   6.442 -0.0136 -0.0153 -0.0858
  449CHOL    R2 4963  11.289   2.281   6.283  0.0784 -0.0481 -0.0309
  449CHOL    R3 4964  11.295   2.059   6.127  0.0607 -0.0396 -0.0411
  449CHOL    R4 4965  11.396   2.273   5.955 -0.0559 -0.0084 -0.0750
  449CHOL    R5 4966  11.232   2.138   5.910 -0.0461 -0.0421 -0.0118
  449CHOL    C1 4967  11.463   2.060   5.617 -0.1507  0.0227 -0.1102
  449CHOL    C2 4968  11.689   1.904   5.295  0.2062 -0.1197  0.0624
  450CHOL   ROH 4969   6.734   2.970   6.449  0.0922 -0.2757  0.0979
  450CHOL    R1 4970   6.906   3.108   6.270 -0.0914 -0.1364  0.0203
  450CHOL    R2 4971   7.133   2.991   6.161  0.1249  0.1293  0.1521
  450CHOL    R3 4972   7.017   3.065   5.927  0.0313 -0.2370  0.0716
  450CHOL    R4 4973   7.284   2.977   5.851  0.2688  0.2843  0.2141
  450CHOL    R5 4974   7.193   3.168   5.802 -0.1318  0.0801  0.0837
  450CHOL    C1 4975   7.264   3.039   5.451  0.2647  0.0308  0.1746
  450CHOL    C2 4976   7.399   3.039   5.116  0.1100 -0.1251  0.1321
  451CHOL   ROH 4977  12.531   8.888   3.549 -0.0093 -0.1211 -0.0240
  451CHOL    R1 4978  12.567   8.917   3.828 -0.0454 -0.1825 -0.0114
  451CHOL    R2 4979  12.609   9.163   3.949  0.1079 -0.2210  0.0312
  451CHOL    R3 4980  12.397   9.088   4.100  0.0174 -0.0929 -0.0306
  451CHOL    R4 4981  12.593   9.187   4.293  0.0218 -0.2452  0.0281
  451CHOL    R5 4982  12.494   8.993   4.297 -0.1060 -0.1744 -0.0136
  451CHOL    C1 4983  12.383   9.129   4.636 -0.1133 -0.1389 -0.0319
  451CHOL    C2 4984  12.518   9.178   4.965 -0.2348  0.0960  0.0954
  452CHOL   ROH 4985  11.382   5.340   3.709 -0.0026  0.0795  0.0120
  452CHOL    R1 4986  11.350   5.410   3.982  0.2183  0.1688  0.0195
  452CHOL    R2 4987  11.219   5.247   4.163 -0.0971  0.4499  0.0605
  452CHOL    R3 4988  11.450   5.270   4.303  0.0122 -0.0423 -0.0012
  452CHOL    R4 4989  11.244   5.226   4.507 -0.0830  0.4816  0.0606
  452CHOL    R5 4990  11.387   5.389   4.501  0.3128  0.1710 -0.0161
  452CHOL    C1 4991  11.476   5.236   4.839  0.0277  0.0379  0.0027
  452CHOL    C2 4992  11.514   5.188   5.206 -0.0494  0.1875  0.0207
  453CHOL   ROH 4993  12.594   1.908   6.839 -0.0634  0.0433 -0.1272
  453CHOL    R1 4994  12.518   1.920   6.566 -0.0737  0.0829 -0.1229
  453CHOL    R2 4995  12.693   1.997   6.366 -0.0397 -0.0276 -0.1353
  453CHOL    R3 4996  12.619   1.759   6.256 -0.1905  0.0135 -0.1272
  453CHOL    R4 4997  12.748   1.906   6.037  0.0921 -0.1423 -0.0831
  453CHOL    R5 4998  12.550   1.815   6.034  0.0026  0.0380 -0.1878
  453CHOL    C1 4999  12.711   1.630   5.743  0.0274 -0.1705 -0.0451
  453CHOL    C2 5000  12.764   1.692   5.451 -0.0260  0.1435  0.1586
  454CHOL   ROH 5001   0.709   8.921   3.564 -0.3320  0.0109 -0.0566
  454CHOL    R1 5002   0.736   8.966   3.842 -0.2018 -0.0417 -0.0562
  454CHOL    R2 5003   0.540   9.089   3.992 -0.1085  0.0081  0.0534
  454CHOL    R3 5004   0.561   8.866   4.145 -0.1183 -0.0312 -0.0089
  454CHOL    R4 5005   0.441   9.069   4.322  0.1055 -0.0338  0.1163
  454CHOL    R5 5006   0.620   8.949   4.363  0.0638 -0.1250 -0.0302
  454CHOL    C1 5007   0.402   8.847   4.658  0.2208 -0.0951  0.0944
  454CHOL    C2 5008   0.494   8.655   4.972 -0.0031  0.0921 -0.0930
  455CHOL   ROH 5009   6.017   4.629   6.446 -0.1864 -0.0827  0.0099
  455CHOL    R1 5010   6.193   4.623   6.224 -0.1434 -0.0901  0.0425
  455CHOL    R2 5011   6.132   4.490   5.988 -0.1511 -0.0027 -0.0140
  455CHOL    R3 5012   6.184   4.733   5.878 -0.0359  0.0126  0.0734
  455CHOL    R4 5013   6.134   4.557   5.650 -0.2084  0.1570  0.0162
  455CHOL    R5 5014   6.308   4.683   5.680 -0.1289  0.0318  0.0177
  455CHOL    C1 5015   6.184   4.824   5.348 -0.1337  0.2643  0.1158
  455CHOL    C2 5016   6.162   4.758   4.979 -0.0601  0.0907  0.1900
  456CHOL   ROH 5017   0.230   8.778   3.721 -0.0154  0.0117  0.0345
  456CHOL    R1 5018   0.066   8.839   3.944 -0.0604 -0.0376  0.0156
  456CHOL    R2 5019  -0.031   8.643   4.116  0.0112 -0.0652  0.0281
  456CHOL    R3 5020   0.087   8.798   4.305 -0.0706  0.0053  0.0202
  456CHOL    R4 5021  -0.104   8.636   4.453 -0.0531 -0.0086  0.0155
  456CHOL    R5 5022  -0.089   8.852   4.457 -0.1104 -0.0066 -0.0270
  456CHOL    C1 5023  -0.037   8.778   4.827 -0.1656  0.0905  0.0007
  456CHOL    C2 5024  -0.142   8.794   5.174  0.1725  0.0127 -0.0824
  457CHOL   ROH 5025  11.991   6.091   3.689  0.1731 -0.1498 -0.0483
  457CHOL    R1 5026  12.086   6.118   3.955  0.0652 -0.0612 -0.0175
  457CHOL    R2 5027  11.917   6.144   4.172 -0.0274 -0.0926 -0.0833
  457CHOL    R3 5028  12.057   5.932   4.266  0.0296 -0.0182  0.0041
  457CHOL    R4 5029  11.935   6.051   4.504 -0.1469 -0.0684 -0.0683
  457CHOL    R5 5030  12.146   6.008   4.475 -0.1126  0.0339  0.0446
  457CHOL    C1 5031  12.078   5.798   4.786 -0.1630  0.0157  0.0225
  457CHOL    C2 5032  12.144   5.896   5.139  0.0889  0.2049 -0.2996
  458CHOL   ROH 5033   6.134   6.045   3.265  0.0963  0.1390  0.0803
  458CHOL    R1 5034   6.150   6.087   3.544  0.0427  0.3242  0.0624
  458CHOL    R2 5035   5.994   6.276   3.676 -0.3362  0.1211 -0.0187
  458CHOL    R3 5036   5.923   6.062   3.827  0.0928  0.0305  0.0762
  458CHOL    R4 5037   5.844   6.294   3.986 -0.3861 -0.0756 -0.0339
  458CHOL    R5 5038   5.968   6.129   4.052 -0.0530  0.2102  0.0406
  458CHOL    C1 5039   5.688   6.103   4.309 -0.0124 -0.2752  0.0462
  458CHOL    C2 5040   5.408   6.198   4.589  0.2969  0.1394 -0.0751
  459CHOL   ROH 5041   5.555   7.295   6.441 -0.2082 -0.0042 -0.2093
  459CHOL    R1 5042   5.741   7.244   6.233 -0.1582  0.0013 -0.1650
  459CHOL    R2 5043   5.696   7.057   6.036 -0.1227  0.0303 -0.1934
  459CHOL    R3 5044   5.745   7.267   5.870 -0.0557  0.0395 -0.1641
  459CHOL    R4 5045   5.833   7.032   5.719  0.0986  0.0410 -0.1029
  459CHOL    R5 5046   5.950   7.210   5.761  0.0373  0.0729 -0.0235
  459CHOL    C1 5047   5.958   7.215   5.380  0.2903  0.0559 -0.0227
  459CHOL    C2 5048   6.045   7.436   5.057  0.3193 -0.0895 -0.1454
  460CHOL   ROH 5049  12.023   1.135   3.427  0.1176 -0.3107 -0.0261
  460CHOL    R1 5050  11.977   0.984   3.662  0.1080 -0.2519  0.0134
  460CHOL    R2 5051  12.138   1.005   3.888  0.0070 -0.0697  0.0881
  460CHOL    R3 5052  11.902   1.056   4.011 -0.0820 -0.1566 -0.0475
  460CHOL    R4 5053  12.067   0.936   4.218 -0.1768 -0.1007  0.0412
  460CHOL    R5 5054  11.869   0.872   4.158 -0.1121 -0.1631 -0.0750
  460CHOL    C1 5055  11.803   0.945   4.526 -0.3674 -0.2003 -0.1134
  460CHOL    C2 5056  11.820   0.997   4.904 -0.2294 -0.1885  0.2055
  461CHOL   ROH 5057   8.176   7.575   6.596  0.1829 -0.0329 -0.1308
  461CHOL    R1 5058   8.104   7.738   6.376  0.1373  0.0564 -0.0561
  461CHOL    R2 5059   8.280   7.918   6.260  0.1411  0.0741 -0.0654
  461CHOL    R3 5060   8.217   7.783   6.033  0.0381  0.1418 -0.0731
  461CHOL    R4 5061   8.255   8.060   5.946  0.1022  0.1164 -0.0398
  461CHOL    R5 5062   8.080   7.936   5.909  0.0646  0.1919 -0.0166
  461CHOL    C1 5063   8.181   8.017   5.550 -0.0170  0.2047 -0.0322
  461CHOL    C2 5064   8.311   8.184   5.193 -0.1002  0.2291 -0.2287
  462CHOL   ROH 5065  10.713   7.355   6.959 -0.1545 -0.1017 -0.1285
  462CHOL    R1 5066  10.870   7.275   6.738 -0.1559 -0.1358 -0.1200
  462CHOL    R2 5067  10.760   7.205   6.494 -0.1502  0.0561 -0.1926
  462CHOL    R3 5068  10.931   7.394   6.399  0.0299 -0.0325 -0.0502
  462CHOL    R4 5069  10.794   7.292   6.161 -0.0141  0.2442 -0.1305
  462CHOL    R5 5070  11.009   7.305   6.192 -0.0145  0.0376 -0.0886
  462CHOL    C1 5071  10.975   7.520   5.879  0.2343  0.2707  0.0394
  462CHOL    C2 5072  10.978   7.494   5.485 -0.0972 -0.0417 -0.1623
  463CHOL   ROH 5073   5.142   4.991   4.416  0.2796 -0.0190 -0.0095
  463CHOL    R1 5074   5.186   5.118   4.665  0.1620 -0.0104  0.0112
  463CHOL    R2 5075   4.986   5.250   4.803  0.0765 -0.0549 -0.0496
  463CHOL    R3 5076   5.061   5.084   5.005  0.0458 -0.0468 -0.0363
  463CHOL    R4 5077   4.984   5.335   5.138 -0.0921 -0.0898 -0.0429
  463CHOL    R5 5078   5.173   5.228   5.160 -0.0697 -0.0274  0.0253
  463CHOL    C1 5079   5.054   5.230   5.522 -0.2191 -0.1026 -0.0264
  463CHOL    C2 5080   4.937   5.256   5.888  0.1638  0.1750 -0.0341
  464CHOL   ROH 5081   6.655   3.317   2.886 -0.0258  0.0606 -0.0115
  464CHOL    R1 5082   6.592   3.389   3.153 -0.2525  0.0282 -0.0587
  464CHOL    R2 5083   6.361   3.303   3.280 -0.0693 -0.4850 -0.0935
  464CHOL    R3 5084   6.537   3.214   3.467  0.1147  0.0191  0.0202
  464CHOL    R4 5085   6.295   3.280   3.619 -0.3628 -0.8122 -0.1558
  464CHOL    R5 5086   6.496   3.352   3.658 -0.5602 -0.1158  0.0566
  464CHOL    C1 5087   6.421   3.182   3.991 -0.3609 -0.5294 -0.0854
  464CHOL    C2 5088   6.476   3.424   4.370  0.3255  0.1854  0.1722
  465CHOL   ROH 5089   0.562   5.801   6.767  0.0492 -0.5302  0.1318
  465CHOL    R1 5090   0.495   5.597   6.583 -0.2770 -0.3247  0.0020
  465CHOL    R2 5091   0.290   5.623   6.398 -0.0770  0.2330 -0.1920
  465CHOL    R3 5092   0.486   5.560   6.221 -0.0357 -0.1618 -0.0231
  465CHOL    R4 5093   0.239   5.511   6.075 -0.0291  0.4394 -0.2738
  465CHOL    R5 5094   0.402   5.370   6.103 -0.3582  0.0513 -0.1510
  465CHOL    C1 5095   0.393   5.385   5.722  0.0377  0.1890 -0.1628
  465CHOL    C2 5096   0.238   5.542   5.393 -0.1469  0.1806 -0.2528
  466CHOL   ROH 5097   6.287   7.993   6.307  0.2657  0.0094 -0.1445
  466CHOL    R1 5098   6.111   7.987   6.085  0.2796  0.0846 -0.1566
  466CHOL    R2 5099   6.195   7.913   5.831  0.2258 -0.1503 -0.1038
  466CHOL    R3 5100   5.991   7.735   5.851  0.0154  0.0862 -0.0316
  466CHOL    R4 5101   6.001   7.803   5.567  0.3514 -0.2960 -0.1396
  466CHOL    R5 5102   5.827   7.814   5.696  0.2330  0.0670 -0.2938
  466CHOL    C1 5103   5.697   7.572   5.432  0.2268 -0.1588 -0.0926
  466CHOL    C2 5104   5.572   7.468   5.110  0.3868  0.2680  0.2403
  467CHOL   ROH 5105   1.268   4.992   6.432 -0.0616  0.3327  0.0074
  467CHOL    R1 5106   1.320   4.989   6.154 -0.0845  0.1400  0.0005
  467CHOL    R2 5107   1.322   4.755   6.005 -0.1955  0.0368  0.1343
  467CHOL    R3 5108   1.142   4.890   5.853 -0.1555  0.0275  0.0826
  467CHOL    R4 5109   1.331   4.778   5.661 -0.0827  0.1019  0.1423
  467CHOL    R5 5110   1.272   4.987   5.677 -0.1201  0.0760  0.1484
  467CHOL    C1 5111   1.167   4.918   5.317  0.0205  0.1309  0.0983
  467CHOL    C2 5112   1.339   4.979   4.987 -0.2852  0.0753 -0.0674
  468CHOL   ROH 5113   8.811   6.405   3.402  0.0850  0.0087  0.0067
  468CHOL    R1 5114   8.776   6.518   3.660  0.1173  0.0609 -0.0101
  468CHOL    R2 5115   8.555   6.463   3.820  0.1073  0.1358  0.0098
  468CHOL    R3 5116   8.745   6.393   4.000  0.1000  0.1235  0.0107
  468CHOL    R4 5117   8.506   6.436   4.160  0.1039  0.1333  0.0079
  468CHOL    R5 5118   8.699   6.527   4.191  0.1062  0.1210  0.0113
  468CHOL    C1 5119   8.656   6.355   4.527  0.0951  0.1203  0.0076
  468CHOL    C2 5120   8.691   6.571   4.815  0.0071 -0.1362 -0.4307
  469CHOL   ROH 5121   5.996   6.268   6.533 -0.0390 -0.2382 -0.1822
  469CHOL    R1 5122   6.110   6.184   6.288  0.1353  0.0258 -0.1984
  469CHOL    R2 5123   5.958   6.137   6.061  0.2258 -0.2020 -0.2053
  469CHOL    R3 5124   6.132   6.313   5.949 -0.0823  0.1522 -0.1721
  469CHOL    R4 5125   6.065   6.128   5.733  0.4878 -0.1891 -0.1264
  469CHOL    R5 5126   6.265   6.180   5.801  0.3521  0.3300  0.0078
  469CHOL    C1 5127   6.291   6.288   5.436  0.3510  0.1509 -0.0492
  469CHOL    C2 5128   6.292   6.225   4.989 -0.0928  0.4001  0.1887
  470CHOL   ROH 5129  10.373   3.179   5.497 -0.0527  0.0407  0.2520
  470CHOL    R1 5130  10.650   3.169   5.441 -0.0864 -0.0547  0.0775
  470CHOL    R2 5131  10.842   3.240   5.628  0.0530  0.1530 -0.1219
  470CHOL    R3 5132  10.940   2.993   5.572 -0.0269  0.0669  0.1059
  470CHOL    R4 5133  11.150   3.122   5.731  0.0377  0.1581 -0.0740
  470CHOL    R5 5134  11.174   3.029   5.536 -0.0285 -0.0439  0.0196
